key,age,gender,segment,segcode,interest,benefit,payment_term,coverage_period
21-female-SVS-172.4,21,female,AIA Saving Sure (Non Par),SVS,172.4,0,10,99
22-female-SVS-177.23,22,female,AIA Saving Sure (Non Par),SVS,177.23,0,10,99
23-female-SVS-182.19,23,female,AIA Saving Sure (Non Par),SVS,182.19,0,10,99
24-female-SVS-187.29,24,female,AIA Saving Sure (Non Par),SVS,187.29,0,10,99
25-female-SVS-192.53,25,female,AIA Saving Sure (Non Par),SVS,192.53,0,10,99
26-female-SVS-197.92,26,female,AIA Saving Sure (Non Par),SVS,197.92,0,10,99
27-female-SVS-203.47,27,female,AIA Saving Sure (Non Par),SVS,203.47,0,10,99
28-female-SVS-209.16,28,female,AIA Saving Sure (Non Par),SVS,209.16,0,10,99
29-female-SVS-215.02,29,female,AIA Saving Sure (Non Par),SVS,215.02,0,10,99
30-female-SVS-221.04,30,female,AIA Saving Sure (Non Par),SVS,221.04,0,10,99
31-female-SVS-227.23,31,female,AIA Saving Sure (Non Par),SVS,227.23,0,10,99
32-female-SVS-233.59,32,female,AIA Saving Sure (Non Par),SVS,233.59,0,10,99
33-female-SVS-240.13,33,female,AIA Saving Sure (Non Par),SVS,240.13,0,10,99
34-female-SVS-246.86,34,female,AIA Saving Sure (Non Par),SVS,246.86,0,10,99
35-female-SVS-253.77,35,female,AIA Saving Sure (Non Par),SVS,253.77,0,10,99
36-female-SVS-260.87,36,female,AIA Saving Sure (Non Par),SVS,260.87,0,10,99
37-female-SVS-268.18,37,female,AIA Saving Sure (Non Par),SVS,268.18,0,10,99
38-female-SVS-275.69,38,female,AIA Saving Sure (Non Par),SVS,275.69,0,10,99
39-female-SVS-283.41,39,female,AIA Saving Sure (Non Par),SVS,283.41,0,10,99
40-female-SVS-291.34,40,female,AIA Saving Sure (Non Par),SVS,291.34,0,10,99
41-female-SVS-299.5,41,female,AIA Saving Sure (Non Par),SVS,299.5,0,10,99
42-female-SVS-307.89,42,female,AIA Saving Sure (Non Par),SVS,307.89,0,10,99
43-female-SVS-316.51,43,female,AIA Saving Sure (Non Par),SVS,316.51,0,10,99
44-female-SVS-325.37,44,female,AIA Saving Sure (Non Par),SVS,325.37,0,10,99
45-female-SVS-334.48,45,female,AIA Saving Sure (Non Par),SVS,334.48,0,10,99
46-female-SVS-343.84,46,female,AIA Saving Sure (Non Par),SVS,343.84,0,10,99
47-female-SVS-353.47,47,female,AIA Saving Sure (Non Par),SVS,353.47,0,10,99
48-female-SVS-363.37,48,female,AIA Saving Sure (Non Par),SVS,363.37,0,10,99
49-female-SVS-373.54,49,female,AIA Saving Sure (Non Par),SVS,373.54,0,10,99
50-female-SVS-384,50,female,AIA Saving Sure (Non Par),SVS,384,0,10,99
51-female-SVS-0,51,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
52-female-SVS-0,52,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
53-female-SVS-0,53,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
54-female-SVS-0,54,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
55-female-SVS-0,55,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
56-female-SVS-0,56,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
57-female-SVS-0,57,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
58-female-SVS-0,58,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
59-female-SVS-0,59,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
60-female-SVS-0,60,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
61-female-SVS-0,61,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
62-female-SVS-0,62,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
63-female-SVS-0,63,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
64-female-SVS-0,64,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
65-female-SVS-0,65,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
66-female-SVS-0,66,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
67-female-SVS-0,67,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
68-female-SVS-0,68,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
69-female-SVS-0,69,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
70-female-SVS-0,70,female,AIA Saving Sure (Non Par),SVS,0,0,10,99
78-male-ALP10-0,78,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
79-male-ALP10-0,79,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
80-male-ALP10-0,80,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
81-male-ALP10-0,81,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
82-male-ALP10-0,82,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
83-male-ALP10-0,83,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
84-male-ALP10-0,84,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
85-male-ALP10-0,85,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
86-male-ALP10-0,86,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
87-male-ALP10-0,87,male,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
17-female-ALP10-24.54,17,female,AIA Legacy Prestige Plus 10,ALP10,24.54,0,10,99
18-female-ALP10-25.08,18,female,AIA Legacy Prestige Plus 10,ALP10,25.08,0,10,99
19-female-ALP10-25.63,19,female,AIA Legacy Prestige Plus 10,ALP10,25.63,0,10,99
20-female-ALP10-26.2,20,female,AIA Legacy Prestige Plus 10,ALP10,26.2,0,10,99
21-female-ALP10-27.07,21,female,AIA Legacy Prestige Plus 10,ALP10,27.07,0,10,99
22-female-ALP10-27.72,22,female,AIA Legacy Prestige Plus 10,ALP10,27.72,0,10,99
23-female-ALP10-28.4,23,female,AIA Legacy Prestige Plus 10,ALP10,28.4,0,10,99
24-female-ALP10-29.11,24,female,AIA Legacy Prestige Plus 10,ALP10,29.11,0,10,99
25-female-ALP10-29.86,25,female,AIA Legacy Prestige Plus 10,ALP10,29.86,0,10,99
26-female-ALP10-30.62,26,female,AIA Legacy Prestige Plus 10,ALP10,30.62,0,10,99
27-female-ALP10-31.42,27,female,AIA Legacy Prestige Plus 10,ALP10,31.42,0,10,99
28-female-ALP10-32.12,28,female,AIA Legacy Prestige Plus 10,ALP10,32.12,0,10,99
29-female-ALP10-32.8,29,female,AIA Legacy Prestige Plus 10,ALP10,32.8,0,10,99
30-female-ALP10-33.52,30,female,AIA Legacy Prestige Plus 10,ALP10,33.52,0,10,99
31-female-ALP10-34.28,31,female,AIA Legacy Prestige Plus 10,ALP10,34.28,0,10,99
32-female-ALP10-35.07,32,female,AIA Legacy Prestige Plus 10,ALP10,35.07,0,10,99
33-female-ALP10-35.91,33,female,AIA Legacy Prestige Plus 10,ALP10,35.91,0,10,99
34-female-ALP10-36.78,34,female,AIA Legacy Prestige Plus 10,ALP10,36.78,0,10,99
35-female-ALP10-37.69,35,female,AIA Legacy Prestige Plus 10,ALP10,37.69,0,10,99
36-female-ALP10-38.65,36,female,AIA Legacy Prestige Plus 10,ALP10,38.65,0,10,99
37-female-ALP10-39.65,37,female,AIA Legacy Prestige Plus 10,ALP10,39.65,0,10,99
38-female-ALP10-40.7,38,female,AIA Legacy Prestige Plus 10,ALP10,40.7,0,10,99
39-female-ALP10-41.8,39,female,AIA Legacy Prestige Plus 10,ALP10,41.8,0,10,99
40-female-ALP10-42.93,40,female,AIA Legacy Prestige Plus 10,ALP10,42.93,0,10,99
41-female-ALP10-44.12,41,female,AIA Legacy Prestige Plus 10,ALP10,44.12,0,10,99
42-female-ALP10-45.36,42,female,AIA Legacy Prestige Plus 10,ALP10,45.36,0,10,99
43-female-ALP10-46.66,43,female,AIA Legacy Prestige Plus 10,ALP10,46.66,0,10,99
44-female-ALP10-48.01,44,female,AIA Legacy Prestige Plus 10,ALP10,48.01,0,10,99
45-female-ALP10-49.42,45,female,AIA Legacy Prestige Plus 10,ALP10,49.42,0,10,99
46-female-ALP10-50.89,46,female,AIA Legacy Prestige Plus 10,ALP10,50.89,0,10,99
47-female-ALP10-52.35,47,female,AIA Legacy Prestige Plus 10,ALP10,52.35,0,10,99
5-male-ALP10-23.86,5,male,AIA Legacy Prestige Plus 10,ALP10,23.86,0,10,99
6-male-ALP10-24.29,6,male,AIA Legacy Prestige Plus 10,ALP10,24.29,0,10,99
7-male-ALP10-24.72,7,male,AIA Legacy Prestige Plus 10,ALP10,24.72,0,10,99
8-male-ALP10-25.2,8,male,AIA Legacy Prestige Plus 10,ALP10,25.2,0,10,99
9-male-ALP10-25.69,9,male,AIA Legacy Prestige Plus 10,ALP10,25.69,0,10,99
10-male-ALP10-26.2,10,male,AIA Legacy Prestige Plus 10,ALP10,26.2,0,10,99
11-male-ALP10-26.75,11,male,AIA Legacy Prestige Plus 10,ALP10,26.75,0,10,99
12-male-ALP10-27.3,12,male,AIA Legacy Prestige Plus 10,ALP10,27.3,0,10,99
13-male-ALP10-27.87,13,male,AIA Legacy Prestige Plus 10,ALP10,27.87,0,10,99
14-male-ALP10-28.43,14,male,AIA Legacy Prestige Plus 10,ALP10,28.43,0,10,99
15-male-ALP10-29.01,15,male,AIA Legacy Prestige Plus 10,ALP10,29.01,0,10,99
16-male-ALP10-29.6,16,male,AIA Legacy Prestige Plus 10,ALP10,29.6,0,10,99
17-male-ALP10-30.2,17,male,AIA Legacy Prestige Plus 10,ALP10,30.2,0,10,99
18-male-ALP10-30.8,18,male,AIA Legacy Prestige Plus 10,ALP10,30.8,0,10,99
19-male-ALP10-31.42,19,male,AIA Legacy Prestige Plus 10,ALP10,31.42,0,10,99
20-male-ALP10-32.06,20,male,AIA Legacy Prestige Plus 10,ALP10,32.06,0,10,99
21-male-ALP10-32.7,21,male,AIA Legacy Prestige Plus 10,ALP10,32.7,0,10,99
22-male-ALP10-33.37,22,male,AIA Legacy Prestige Plus 10,ALP10,33.37,0,10,99
23-male-ALP10-34.06,23,male,AIA Legacy Prestige Plus 10,ALP10,34.06,0,10,99
24-male-ALP10-34.78,24,male,AIA Legacy Prestige Plus 10,ALP10,34.78,0,10,99
25-male-ALP10-35.51,25,male,AIA Legacy Prestige Plus 10,ALP10,35.51,0,10,99
26-male-ALP10-36.3,26,male,AIA Legacy Prestige Plus 10,ALP10,36.3,0,10,99
27-male-ALP10-37.05,27,male,AIA Legacy Prestige Plus 10,ALP10,37.05,0,10,99
28-male-ALP10-37.85,28,male,AIA Legacy Prestige Plus 10,ALP10,37.85,0,10,99
29-male-ALP10-38.67,29,male,AIA Legacy Prestige Plus 10,ALP10,38.67,0,10,99
30-male-ALP10-39.55,30,male,AIA Legacy Prestige Plus 10,ALP10,39.55,0,10,99
31-male-ALP10-40.46,31,male,AIA Legacy Prestige Plus 10,ALP10,40.46,0,10,99
32-male-ALP10-41.41,32,male,AIA Legacy Prestige Plus 10,ALP10,41.41,0,10,99
33-male-ALP10-42.41,33,male,AIA Legacy Prestige Plus 10,ALP10,42.41,0,10,99
34-male-ALP10-43.45,34,male,AIA Legacy Prestige Plus 10,ALP10,43.45,0,10,99
35-male-ALP10-44.52,35,male,AIA Legacy Prestige Plus 10,ALP10,44.52,0,10,99
36-male-ALP10-45.66,36,male,AIA Legacy Prestige Plus 10,ALP10,45.66,0,10,99
37-male-ALP10-46.83,37,male,AIA Legacy Prestige Plus 10,ALP10,46.83,0,10,99
38-male-ALP10-48.05,38,male,AIA Legacy Prestige Plus 10,ALP10,48.05,0,10,99
39-male-ALP10-49.33,39,male,AIA Legacy Prestige Plus 10,ALP10,49.33,0,10,99
40-male-ALP10-50.57,40,male,AIA Legacy Prestige Plus 10,ALP10,50.57,0,10,99
41-male-ALP10-51.85,41,male,AIA Legacy Prestige Plus 10,ALP10,51.85,0,10,99
42-male-ALP10-53.18,42,male,AIA Legacy Prestige Plus 10,ALP10,53.18,0,10,99
43-male-ALP10-54.57,43,male,AIA Legacy Prestige Plus 10,ALP10,54.57,0,10,99
44-male-ALP10-56,44,male,AIA Legacy Prestige Plus 10,ALP10,56,0,10,99
45-male-ALP10-57.49,45,male,AIA Legacy Prestige Plus 10,ALP10,57.49,0,10,99
46-male-ALP10-59.04,46,male,AIA Legacy Prestige Plus 10,ALP10,59.04,0,10,99
47-male-ALP10-60.64,47,male,AIA Legacy Prestige Plus 10,ALP10,60.64,0,10,99
48-male-ALP10-62.3,48,male,AIA Legacy Prestige Plus 10,ALP10,62.3,0,10,99
49-male-ALP10-64.02,49,male,AIA Legacy Prestige Plus 10,ALP10,64.02,0,10,99
50-male-ALP10-65.8,50,male,AIA Legacy Prestige Plus 10,ALP10,65.8,0,10,99
51-male-ALP10-67.65,51,male,AIA Legacy Prestige Plus 10,ALP10,67.65,0,10,99
52-male-ALP10-69.58,52,male,AIA Legacy Prestige Plus 10,ALP10,69.58,0,10,99
53-male-ALP10-71.58,53,male,AIA Legacy Prestige Plus 10,ALP10,71.58,0,10,99
54-male-ALP10-73.53,54,male,AIA Legacy Prestige Plus 10,ALP10,73.53,0,10,99
55-male-ALP10-75.43,55,male,AIA Legacy Prestige Plus 10,ALP10,75.43,0,10,99
56-male-ALP10-77.42,56,male,AIA Legacy Prestige Plus 10,ALP10,77.42,0,10,99
57-male-ALP10-79.5,57,male,AIA Legacy Prestige Plus 10,ALP10,79.5,0,10,99
58-male-ALP10-81.68,58,male,AIA Legacy Prestige Plus 10,ALP10,81.68,0,10,99
59-male-ALP10-83.96,59,male,AIA Legacy Prestige Plus 10,ALP10,83.96,0,10,99
60-male-ALP10-86.36,60,male,AIA Legacy Prestige Plus 10,ALP10,86.36,0,10,99
61-male-ALP10-88.9,61,male,AIA Legacy Prestige Plus 10,ALP10,88.9,0,10,99
62-male-ALP10-91.58,62,male,AIA Legacy Prestige Plus 10,ALP10,91.58,0,10,99
63-male-ALP10-94.41,63,male,AIA Legacy Prestige Plus 10,ALP10,94.41,0,10,99
64-male-ALP10-95.3,64,male,AIA Legacy Prestige Plus 10,ALP10,95.3,0,10,99
65-male-ALP10-97.8,65,male,AIA Legacy Prestige Plus 10,ALP10,97.8,0,10,99
66-male-ALP10-105.34,66,male,AIA Legacy Prestige Plus 10,ALP10,105.34,0,10,99
67-male-ALP10-107.98,67,male,AIA Legacy Prestige Plus 10,ALP10,107.98,0,10,99
68-male-ALP10-111.16,68,male,AIA Legacy Prestige Plus 10,ALP10,111.16,0,10,99
69-male-ALP10-114.97,69,male,AIA Legacy Prestige Plus 10,ALP10,114.97,0,10,99
97-female-ALP10-0,97,female,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
98-female-ALP10-0,98,female,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
99-female-ALP10-0,99,female,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
100-female-ALP10-0,100,female,AIA Legacy Prestige Plus 10,ALP10,0,0,10,99
0-male-ALP10(20plus)-21.02,0,male,AIA Legacy Prestige Plus 10,ALP10(20plus),21.02,0,10,99
1-male-ALP10(20plus)-21.2,1,male,AIA Legacy Prestige Plus 10,ALP10(20plus),21.2,0,10,99
2-male-ALP10(20plus)-21.56,2,male,AIA Legacy Prestige Plus 10,ALP10(20plus),21.56,0,10,99
3-male-ALP10(20plus)-21.91,3,male,AIA Legacy Prestige Plus 10,ALP10(20plus),21.91,0,10,99
4-male-ALP10(20plus)-22.28,4,male,AIA Legacy Prestige Plus 10,ALP10(20plus),22.28,0,10,99
5-male-ALP10(20plus)-22.67,5,male,AIA Legacy Prestige Plus 10,ALP10(20plus),22.67,0,10,99
6-male-ALP10(20plus)-23.08,6,male,AIA Legacy Prestige Plus 10,ALP10(20plus),23.08,0,10,99
7-male-ALP10(20plus)-23.48,7,male,AIA Legacy Prestige Plus 10,ALP10(20plus),23.48,0,10,99
8-male-ALP10(20plus)-23.94,8,male,AIA Legacy Prestige Plus 10,ALP10(20plus),23.94,0,10,99
9-male-ALP10(20plus)-24.41,9,male,AIA Legacy Prestige Plus 10,ALP10(20plus),24.41,0,10,99
10-male-ALP10(20plus)-24.89,10,male,AIA Legacy Prestige Plus 10,ALP10(20plus),24.89,0,10,99
11-male-ALP10(20plus)-25.41,11,male,AIA Legacy Prestige Plus 10,ALP10(20plus),25.41,0,10,99
12-male-ALP10(20plus)-25.94,12,male,AIA Legacy Prestige Plus 10,ALP10(20plus),25.94,0,10,99
13-male-ALP10(20plus)-26.48,13,male,AIA Legacy Prestige Plus 10,ALP10(20plus),26.48,0,10,99
14-male-ALP10(20plus)-27.01,14,male,AIA Legacy Prestige Plus 10,ALP10(20plus),27.01,0,10,99
15-male-ALP10(20plus)-27.56,15,male,AIA Legacy Prestige Plus 10,ALP10(20plus),27.56,0,10,99
16-male-ALP10(20plus)-28.12,16,male,AIA Legacy Prestige Plus 10,ALP10(20plus),28.12,0,10,99
17-male-ALP10(20plus)-28.69,17,male,AIA Legacy Prestige Plus 10,ALP10(20plus),28.69,0,10,99
18-male-ALP10(20plus)-29.26,18,male,AIA Legacy Prestige Plus 10,ALP10(20plus),29.26,0,10,99
19-male-ALP10(20plus)-29.85,19,male,AIA Legacy Prestige Plus 10,ALP10(20plus),29.85,0,10,99
20-male-ALP10(20plus)-30.46,20,male,AIA Legacy Prestige Plus 10,ALP10(20plus),30.46,0,10,99
21-male-ALP10(20plus)-31.07,21,male,AIA Legacy Prestige Plus 10,ALP10(20plus),31.07,0,10,99
22-male-ALP10(20plus)-31.7,22,male,AIA Legacy Prestige Plus 10,ALP10(20plus),31.7,0,10,99
23-male-ALP10(20plus)-32.36,23,male,AIA Legacy Prestige Plus 10,ALP10(20plus),32.36,0,10,99
24-male-ALP10(20plus)-33.04,24,male,AIA Legacy Prestige Plus 10,ALP10(20plus),33.04,0,10,99
25-male-ALP10(20plus)-33.73,25,male,AIA Legacy Prestige Plus 10,ALP10(20plus),33.73,0,10,99
26-male-ALP10(20plus)-34.49,26,male,AIA Legacy Prestige Plus 10,ALP10(20plus),34.49,0,10,99
27-male-ALP10(20plus)-35.2,27,male,AIA Legacy Prestige Plus 10,ALP10(20plus),35.2,0,10,99
28-male-ALP10(20plus)-35.96,28,male,AIA Legacy Prestige Plus 10,ALP10(20plus),35.96,0,10,99
29-male-ALP10(20plus)-36.74,29,male,AIA Legacy Prestige Plus 10,ALP10(20plus),36.74,0,10,99
30-male-ALP10(20plus)-37.57,30,male,AIA Legacy Prestige Plus 10,ALP10(20plus),37.57,0,10,99
31-male-ALP10(20plus)-38.44,31,male,AIA Legacy Prestige Plus 10,ALP10(20plus),38.44,0,10,99
48-female-ALP10-53.83,48,female,AIA Legacy Prestige Plus 10,ALP10,53.83,0,10,99
49-female-ALP10-55.37,49,female,AIA Legacy Prestige Plus 10,ALP10,55.37,0,10,99
50-female-ALP10-56.97,50,female,AIA Legacy Prestige Plus 10,ALP10,56.97,0,10,99
51-female-ALP10-58.64,51,female,AIA Legacy Prestige Plus 10,ALP10,58.64,0,10,99
52-female-ALP10-60.38,52,female,AIA Legacy Prestige Plus 10,ALP10,60.38,0,10,99
53-female-ALP10-62.2,53,female,AIA Legacy Prestige Plus 10,ALP10,62.2,0,10,99
54-female-ALP10-64.09,54,female,AIA Legacy Prestige Plus 10,ALP10,64.09,0,10,99
55-female-ALP10-66.06,55,female,AIA Legacy Prestige Plus 10,ALP10,66.06,0,10,99
56-female-ALP10-68.12,56,female,AIA Legacy Prestige Plus 10,ALP10,68.12,0,10,99
57-female-ALP10-70.26,57,female,AIA Legacy Prestige Plus 10,ALP10,70.26,0,10,99
58-female-ALP10-72.51,58,female,AIA Legacy Prestige Plus 10,ALP10,72.51,0,10,99
59-female-ALP10-74.58,59,female,AIA Legacy Prestige Plus 10,ALP10,74.58,0,10,99
60-female-ALP10-76.71,60,female,AIA Legacy Prestige Plus 10,ALP10,76.71,0,10,99
61-female-ALP10-78.96,61,female,AIA Legacy Prestige Plus 10,ALP10,78.96,0,10,99
62-female-ALP10-81.32,62,female,AIA Legacy Prestige Plus 10,ALP10,81.32,0,10,99
63-female-ALP10-83.83,63,female,AIA Legacy Prestige Plus 10,ALP10,83.83,0,10,99
64-female-ALP10-86.5,64,female,AIA Legacy Prestige Plus 10,ALP10,86.5,0,10,99
65-female-ALP10-89.34,65,female,AIA Legacy Prestige Plus 10,ALP10,89.34,0,10,99
66-female-ALP10-92.4,66,female,AIA Legacy Prestige Plus 10,ALP10,92.4,0,10,99
67-female-ALP10-95.66,67,female,AIA Legacy Prestige Plus 10,ALP10,95.66,0,10,99
68-female-ALP10-99.6,68,female,AIA Legacy Prestige Plus 10,ALP10,99.6,0,10,99
68-male-ALP10(20plus)-105.6,68,male,AIA Legacy Prestige Plus 10,ALP10(20plus),105.6,0,10,99
69-male-ALP10(20plus)-109.22,69,male,AIA Legacy Prestige Plus 10,ALP10(20plus),109.22,0,10,99
70-male-ALP10(20plus)-113.41,70,male,AIA Legacy Prestige Plus 10,ALP10(20plus),113.41,0,10,99
71-male-ALP10(20plus)-117.66,71,male,AIA Legacy Prestige Plus 10,ALP10(20plus),117.66,0,10,99
72-male-ALP10(20plus)-121.89,72,male,AIA Legacy Prestige Plus 10,ALP10(20plus),121.89,0,10,99
73-male-ALP10(20plus)-127.68,73,male,AIA Legacy Prestige Plus 10,ALP10(20plus),127.68,0,10,99
74-male-ALP10(20plus)-132.57,74,male,AIA Legacy Prestige Plus 10,ALP10(20plus),132.57,0,10,99
75-male-ALP10(20plus)-139.15,75,male,AIA Legacy Prestige Plus 10,ALP10(20plus),139.15,0,10,99
76-male-ALP10(20plus)-0,76,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
77-male-ALP10(20plus)-0,77,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
78-male-ALP10(20plus)-0,78,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
79-male-ALP10(20plus)-0,79,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
80-male-ALP10(20plus)-0,80,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
81-male-ALP10(20plus)-0,81,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
82-male-ALP10(20plus)-0,82,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
83-male-ALP10(20plus)-0,83,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
84-male-ALP10(20plus)-0,84,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
85-male-ALP10(20plus)-0,85,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
86-male-ALP10(20plus)-0,86,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
87-male-ALP10(20plus)-0,87,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
88-male-ALP10(20plus)-0,88,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
89-male-ALP10(20plus)-0,89,male,AIA Legacy Prestige Plus 10,ALP10(20plus),0,0,10,99
13-female-ALP10(20plus)-21.42,13,female,AIA Legacy Prestige Plus 10,ALP10(20plus),21.42,0,10,99
14-female-ALP10(20plus)-21.87,14,female,AIA Legacy Prestige Plus 10,ALP10(20plus),21.87,0,10,99
15-female-ALP10(20plus)-22.33,15,female,AIA Legacy Prestige Plus 10,ALP10(20plus),22.33,0,10,99
16-female-ALP10(20plus)-22.82,16,female,AIA Legacy Prestige Plus 10,ALP10(20plus),22.82,0,10,99
17-female-ALP10(20plus)-23.31,17,female,AIA Legacy Prestige Plus 10,ALP10(20plus),23.31,0,10,99
18-female-ALP10(20plus)-23.83,18,female,AIA Legacy Prestige Plus 10,ALP10(20plus),23.83,0,10,99
19-female-ALP10(20plus)-24.35,19,female,AIA Legacy Prestige Plus 10,ALP10(20plus),24.35,0,10,99
20-female-ALP10(20plus)-24.89,20,female,AIA Legacy Prestige Plus 10,ALP10(20plus),24.89,0,10,99
21-female-ALP10(20plus)-25.72,21,female,AIA Legacy Prestige Plus 10,ALP10(20plus),25.72,0,10,99
22-female-ALP10(20plus)-26.33,22,female,AIA Legacy Prestige Plus 10,ALP10(20plus),26.33,0,10,99
23-female-ALP10(20plus)-26.98,23,female,AIA Legacy Prestige Plus 10,ALP10(20plus),26.98,0,10,99
24-female-ALP10(20plus)-27.65,24,female,AIA Legacy Prestige Plus 10,ALP10(20plus),27.65,0,10,99
25-female-ALP10(20plus)-28.37,25,female,AIA Legacy Prestige Plus 10,ALP10(20plus),28.37,0,10,99
26-female-ALP10(20plus)-29.09,26,female,AIA Legacy Prestige Plus 10,ALP10(20plus),29.09,0,10,99
27-female-ALP10(20plus)-29.85,27,female,AIA Legacy Prestige Plus 10,ALP10(20plus),29.85,0,10,99
32-male-ALP10(20plus)-39.34,32,male,AIA Legacy Prestige Plus 10,ALP10(20plus),39.34,0,10,99
33-male-ALP10(20plus)-40.29,33,male,AIA Legacy Prestige Plus 10,ALP10(20plus),40.29,0,10,99
34-male-ALP10(20plus)-41.28,34,male,AIA Legacy Prestige Plus 10,ALP10(20plus),41.28,0,10,99
35-male-ALP10(20plus)-42.29,35,male,AIA Legacy Prestige Plus 10,ALP10(20plus),42.29,0,10,99
36-male-ALP10(20plus)-43.38,36,male,AIA Legacy Prestige Plus 10,ALP10(20plus),43.38,0,10,99
37-male-ALP10(20plus)-44.49,37,male,AIA Legacy Prestige Plus 10,ALP10(20plus),44.49,0,10,99
38-male-ALP10(20plus)-45.65,38,male,AIA Legacy Prestige Plus 10,ALP10(20plus),45.65,0,10,99
39-male-ALP10(20plus)-46.86,39,male,AIA Legacy Prestige Plus 10,ALP10(20plus),46.86,0,10,99
40-male-ALP10(20plus)-48.04,40,male,AIA Legacy Prestige Plus 10,ALP10(20plus),48.04,0,10,99
41-male-ALP10(20plus)-49.26,41,male,AIA Legacy Prestige Plus 10,ALP10(20plus),49.26,0,10,99
42-male-ALP10(20plus)-50.52,42,male,AIA Legacy Prestige Plus 10,ALP10(20plus),50.52,0,10,99
43-male-ALP10(20plus)-51.84,43,male,AIA Legacy Prestige Plus 10,ALP10(20plus),51.84,0,10,99
44-male-ALP10(20plus)-53.2,44,male,AIA Legacy Prestige Plus 10,ALP10(20plus),53.2,0,10,99
45-male-ALP10(20plus)-54.62,45,male,AIA Legacy Prestige Plus 10,ALP10(20plus),54.62,0,10,99
46-male-ALP10(20plus)-56.09,46,male,AIA Legacy Prestige Plus 10,ALP10(20plus),56.09,0,10,99
47-male-ALP10(20plus)-57.61,47,male,AIA Legacy Prestige Plus 10,ALP10(20plus),57.61,0,10,99
48-male-ALP10(20plus)-59.19,48,male,AIA Legacy Prestige Plus 10,ALP10(20plus),59.19,0,10,99
49-male-ALP10(20plus)-60.82,49,male,AIA Legacy Prestige Plus 10,ALP10(20plus),60.82,0,10,99
50-male-ALP10(20plus)-62.51,50,male,AIA Legacy Prestige Plus 10,ALP10(20plus),62.51,0,10,99
51-male-ALP10(20plus)-64.27,51,male,AIA Legacy Prestige Plus 10,ALP10(20plus),64.27,0,10,99
52-male-ALP10(20plus)-66.1,52,male,AIA Legacy Prestige Plus 10,ALP10(20plus),66.1,0,10,99
53-male-ALP10(20plus)-68,53,male,AIA Legacy Prestige Plus 10,ALP10(20plus),68,0,10,99
54-male-ALP10(20plus)-69.85,54,male,AIA Legacy Prestige Plus 10,ALP10(20plus),69.85,0,10,99
55-male-ALP10(20plus)-71.66,55,male,AIA Legacy Prestige Plus 10,ALP10(20plus),71.66,0,10,99
56-male-ALP10(20plus)-73.55,56,male,AIA Legacy Prestige Plus 10,ALP10(20plus),73.55,0,10,99
